,timestamp_started,user_id,event,flyer_id,merchant_id,timestamp_ended
730,2018-10-01 12:00:46-04:00,08f390fc260a1c45f09654b7559ed6669ad8c338b12e032539e4844b03578d44,flyer_open,2026011,2284,2018-10-01 12:09:46-04:00
731,2018-10-01 11:19:20-04:00,08f390fc260a1c45f09654b7559ed6669ad8c338b12e032539e4844b03578d44,flyer_open,2004910,2345,2018-10-01 11:28:20-04:00
732,2018-10-01 11:26:40-04:00,08f390fc260a1c45f09654b7559ed6669ad8c338b12e032539e4844b03578d44,flyer_open,1982865,246,2018-10-01 11:32:40-04:00
733,2018-10-01 11:39:36-04:00,08f390fc260a1c45f09654b7559ed6669ad8c338b12e032539e4844b03578d44,flyer_open,1929253,2484,2018-10-01 11:48:36-04:00
734,2018-10-01 10:26:13-04:00,08f390fc260a1c45f09654b7559ed6669ad8c338b12e032539e4844b03578d44,shopping_list_open,,,2018-10-01 10:29:13-04:00
735,2018-10-01 12:01:46-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,flyer_open,1985636,2046,2018-10-01 12:06:46-04:00
736,2018-10-01 11:35:00-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,flyer_open,1996689,2053,2018-10-01 11:41:00-04:00
737,2018-10-01 15:39:50-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,flyer_open,1994968,221,2018-10-01 15:48:50-04:00
738,2018-10-01 11:34:06-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,flyer_open,2005531,2280,2018-10-01 11:35:06-04:00
739,2018-10-01 11:29:53-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,flyer_open,2004911,2345,2018-10-01 11:38:53-04:00
740,2018-10-01 11:33:00-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,flyer_open,2006608,2354,2018-10-01 11:35:00-04:00
741,2018-10-01 13:56:14-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,flyer_open,1989628,241,2018-10-01 13:57:14-04:00
742,2018-10-01 11:39:08-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,flyer_open,1982865,246,2018-10-01 11:46:08-04:00
743,2018-10-01 11:36:56-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,flyer_open,2019160,246,2018-10-01 11:43:56-04:00
744,2018-10-01 11:26:34-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,flyer_open,2005556,3048,2018-10-01 11:32:34-04:00
745,2018-10-01 11:34:59-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,item_open,2025680,5404,2018-10-01 11:36:59-04:00
746,2018-10-01 11:54:40-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,flyer_open,2026402,5442,2018-10-01 12:00:40-04:00
747,2018-10-01 11:40:15-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,shopping_list_open,,,2018-10-01 11:48:15-04:00
748,2018-10-01 06:51:43-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,shopping_list_open,,,2018-10-01 06:54:43-04:00
749,2018-10-01 10:58:20-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,shopping_list_open,,,2018-10-01 11:03:20-04:00
750,2018-10-01 11:15:02-04:00,08f8f44ab30d7e1edc9122bc95eae738da1479507f0e46c44c5282f95c945879,shopping_list_open,,,2018-10-01 11:24:02-04:00
751,2018-10-01 09:32:14-04:00,095e5c612fa90b6090473e1dc862b6984391f864d16d01afa7fa62880d2ee590,flyer_open,1988506,2610,2018-10-01 09:37:14-04:00
752,2018-10-01 11:08:36-04:00,097695f258a4dc0678110c98f6becff9a3724c09d89de2d18135b69cd86a507e,flyer_open,2008650,2031,2018-10-01 11:10:36-04:00
753,2018-10-01 08:46:38-04:00,097695f258a4dc0678110c98f6becff9a3724c09d89de2d18135b69cd86a507e,flyer_open,1990059,249,2018-10-01 08:50:38-04:00
754,2018-10-01 13:26:55-04:00,09bb0a5162c6f74c47b37ef4ceba12da541ad74f520196e2aea55eb238170d74,flyer_open,1993346,2188,2018-10-01 13:32:55-04:00
755,2018-10-01 18:16:39-04:00,09bb0a5162c6f74c47b37ef4ceba12da541ad74f520196e2aea55eb238170d74,flyer_open,2004911,2345,2018-10-01 18:18:39-04:00
756,2018-10-01 21:42:03-04:00,09bb0a5162c6f74c47b37ef4ceba12da541ad74f520196e2aea55eb238170d74,flyer_open,1989628,241,2018-10-01 21:50:03-04:00
757,2018-10-01 11:50:21-04:00,09bb0a5162c6f74c47b37ef4ceba12da541ad74f520196e2aea55eb238170d74,list_flyers,,,2018-10-01 11:53:21-04:00
758,2018-10-01 11:34:19-04:00,09c2d77d2ede37d32f5443a8aa151cb440024f372dbc9061ec8d7154a4e2d488,item_open,1968005,1344,2018-10-01 11:37:19-04:00
759,2018-10-01 11:44:22-04:00,09c2d77d2ede37d32f5443a8aa151cb440024f372dbc9061ec8d7154a4e2d488,flyer_open,2026010,2284,2018-10-01 11:51:22-04:00
760,2018-10-01 11:06:34-04:00,09c2d77d2ede37d32f5443a8aa151cb440024f372dbc9061ec8d7154a4e2d488,flyer_open,1966481,2463,2018-10-01 11:10:34-04:00
761,2018-10-01 11:25:18-04:00,09c2d77d2ede37d32f5443a8aa151cb440024f372dbc9061ec8d7154a4e2d488,list_flyers,,,2018-10-01 11:26:18-04:00
762,2018-10-01 11:31:11-04:00,09c2d77d2ede37d32f5443a8aa151cb440024f372dbc9061ec8d7154a4e2d488,shopping_list_open,,,2018-10-01 11:32:11-04:00
763,2018-10-01 11:35:33-04:00,09c2d77d2ede37d32f5443a8aa151cb440024f372dbc9061ec8d7154a4e2d488,shopping_list_open,,,2018-10-01 11:42:33-04:00
764,2018-10-01 16:00:53-04:00,09c5793ac6880e192640cee3afaa8d9e5127585b0eae0cd722716d38022c7036,flyer_open,1990331,2139,2018-10-01 16:09:53-04:00
765,2018-10-01 11:46:11-04:00,09c5793ac6880e192640cee3afaa8d9e5127585b0eae0cd722716d38022c7036,flyer_open,1985335,2266,2018-10-01 11:55:11-04:00
766,2018-10-01 11:40:43-04:00,09c5793ac6880e192640cee3afaa8d9e5127585b0eae0cd722716d38022c7036,flyer_open,2008662,2350,2018-10-01 11:43:43-04:00
767,2018-10-01 11:34:58-04:00,09c5793ac6880e192640cee3afaa8d9e5127585b0eae0cd722716d38022c7036,flyer_open,1989639,250,2018-10-01 11:36:58-04:00
768,2018-10-01 11:34:08-04:00,09c5793ac6880e192640cee3afaa8d9e5127585b0eae0cd722716d38022c7036,flyer_open,1998504,3296,2018-10-01 11:43:08-04:00
769,2018-10-01 11:34:42-04:00,09c5793ac6880e192640cee3afaa8d9e5127585b0eae0cd722716d38022c7036,flyer_open,2001292,406,2018-10-01 11:43:42-04:00
770,2018-10-01 11:28:54-04:00,09c5793ac6880e192640cee3afaa8d9e5127585b0eae0cd722716d38022c7036,flyer_open,2026445,5298,2018-10-01 11:29:54-04:00
771,2018-10-01 08:06:11-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1968005,1344,2018-10-01 08:13:11-04:00
772,2018-10-01 18:13:28-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1996656,2053,2018-10-01 18:22:28-04:00
773,2018-10-01 16:32:20-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2014012,2064,2018-10-01 16:38:20-04:00
774,2018-10-01 22:05:44-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2009551,2066,2018-10-01 22:12:44-04:00
775,2018-10-01 09:15:32-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,item_open,2009585,2066,2018-10-01 09:22:32-04:00
776,2018-10-01 11:04:49-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2018666,2114,2018-10-01 11:11:49-04:00
777,2018-10-01 12:41:48-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1949399,2163,2018-10-01 12:48:48-04:00
778,2018-10-01 09:24:42-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1949655,2163,2018-10-01 09:32:42-04:00
779,2018-10-01 11:33:48-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1968040,2163,2018-10-01 11:34:48-04:00
780,2018-10-01 16:39:31-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1993344,2188,2018-10-01 16:40:31-04:00
781,2018-10-01 14:09:51-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1994963,221,2018-10-01 14:12:51-04:00
782,2018-10-01 11:34:08-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2022636,2220,2018-10-01 11:38:08-04:00
783,2018-10-01 10:04:10-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2020698,2222,2018-10-01 10:07:10-04:00
784,2018-10-01 11:34:09-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2002494,223,2018-10-01 11:40:09-04:00
785,2018-10-01 18:12:00-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,item_open,%3Cnull%3G,2230,2018-10-01 18:16:00-04:00
786,2018-10-01 11:34:21-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2005055,2264,2018-10-01 11:35:21-04:00
787,2018-10-01 11:36:10-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2016311,2268,2018-10-01 11:38:10-04:00
788,2018-10-01 11:46:53-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2016313,2268,2018-10-01 11:49:53-04:00
789,2018-10-01 11:39:06-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2016316,2268,2018-10-01 11:45:06-04:00
790,2018-10-01 11:45:55-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2016316,2268,2018-10-01 11:46:55-04:00
791,2018-10-01 22:25:59-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2016316,2268,2018-10-01 22:31:59-04:00
792,2018-10-01 10:05:52-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2016319,2268,2018-10-01 10:06:52-04:00
793,2018-10-01 12:51:29-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2005529,2280,2018-10-01 12:52:29-04:00
794,2018-10-01 11:33:03-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2000659,2282,2018-10-01 11:34:03-04:00
795,2018-10-01 11:36:43-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2000659,2282,2018-10-01 11:39:43-04:00
796,2018-10-01 11:53:46-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2023449,2283,2018-10-01 11:58:46-04:00
797,2018-10-01 13:08:56-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,item_open,2023449,2283,2018-10-01 13:13:56-04:00
798,2018-10-01 18:25:30-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2026010,2284,2018-10-01 18:28:30-04:00
799,2018-10-01 21:20:00-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2026010,2284,2018-10-01 21:28:00-04:00
800,2018-10-01 23:00:42-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2004908,2345,2018-10-01 23:04:42-04:00
801,2018-10-01 11:31:24-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,item_open,2004911,2345,2018-10-01 11:35:24-04:00
802,2018-10-01 11:33:01-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2004912,2345,2018-10-01 11:37:01-04:00
803,2018-10-01 09:20:06-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2008663,2350,2018-10-01 09:25:06-04:00
804,2018-10-01 11:53:08-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2005266,2351,2018-10-01 11:54:08-04:00
805,2018-10-01 11:28:19-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2006608,2354,2018-10-01 11:31:19-04:00
806,2018-10-01 21:36:26-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2026241,2361,2018-10-01 21:44:26-04:00
807,2018-10-01 11:33:40-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2009406,2362,2018-10-01 11:40:40-04:00
808,2018-10-01 11:35:20-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1988502,2365,2018-10-01 11:44:20-04:00
809,2018-10-01 11:26:25-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1965805,2366,2018-10-01 11:28:25-04:00
810,2018-10-01 10:22:24-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,favorite,,2368,2018-10-01 10:24:24-04:00
811,2018-10-01 11:35:38-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2015914,2386,2018-10-01 11:41:38-04:00
812,2018-10-01 10:39:48-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1994559,240,2018-10-01 10:45:48-04:00
813,2018-10-01 11:45:16-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1998013,2406,2018-10-01 11:46:16-04:00
814,2018-10-01 10:22:51-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2024458,2426,2018-10-01 10:31:51-04:00
815,2018-10-01 10:31:24-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1952069,2432,2018-10-01 10:39:24-04:00
816,2018-10-01 19:46:30-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2020004,245,2018-10-01 19:48:30-04:00
817,2018-10-01 18:04:56-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1981389,246,2018-10-01 18:13:56-04:00
818,2018-10-01 11:38:34-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2000563,246,2018-10-01 11:43:34-04:00
819,2018-10-01 11:33:48-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,favorite,,246,2018-10-01 11:38:48-04:00
820,2018-10-01 19:02:53-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1966466,2463,2018-10-01 19:10:53-04:00
821,2018-10-01 16:15:25-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1960368,2484,2018-10-01 16:17:25-04:00
822,2018-10-01 01:20:42-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2030166,2492,2018-10-01 01:21:42-04:00
823,2018-10-01 18:22:41-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2030162,2523,2018-10-01 18:28:41-04:00
824,2018-10-01 16:15:36-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2000242,2533,2018-10-01 16:23:36-04:00
825,2018-10-01 11:31:28-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2016435,2609,2018-10-01 11:35:28-04:00
826,2018-10-01 11:43:06-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2016442,2609,2018-10-01 11:52:06-04:00
827,2018-10-01 21:20:19-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1996264,2686,2018-10-01 21:21:19-04:00
828,2018-10-01 18:21:51-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1962668,2896,2018-10-01 18:22:51-04:00
829,2018-10-01 11:36:53-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2022396,3082,2018-10-01 11:43:53-04:00
830,2018-10-01 10:56:25-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1998505,3296,2018-10-01 10:59:25-04:00
831,2018-10-01 09:09:02-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1960529,3440,2018-10-01 09:11:02-04:00
832,2018-10-01 18:21:31-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2026311,4402,2018-10-01 18:27:31-04:00
833,2018-10-01 21:36:02-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1998386,446,2018-10-01 21:40:02-04:00
834,2018-10-01 21:28:12-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2000623,4605,2018-10-01 21:35:12-04:00
835,2018-10-01 21:29:22-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2024234,4648,2018-10-01 21:31:22-04:00
836,2018-10-01 11:34:36-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1902618,5641,2018-10-01 11:40:36-04:00
837,2018-10-01 11:41:34-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,1902618,5641,2018-10-01 11:46:34-04:00
838,2018-10-01 11:35:11-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2026465,5669,2018-10-01 11:44:11-04:00
839,2018-10-01 10:45:30-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,flyer_open,2026465,5669,2018-10-01 10:48:30-04:00
840,2018-10-01 11:52:01-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,item_open,,,2018-10-01 11:59:01-04:00
841,2018-10-01 06:38:21-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,shopping_list_open,,,2018-10-01 06:45:21-04:00
842,2018-10-01 16:21:31-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,list_flyers,,,2018-10-01 16:23:31-04:00
843,2018-10-01 22:19:26-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,list_flyers,,,2018-10-01 22:23:26-04:00
844,2018-10-01 22:26:25-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,item_open,,,2018-10-01 22:29:25-04:00
845,2018-10-01 21:25:06-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,shopping_list_open,,,2018-10-01 21:27:06-04:00
846,2018-10-01 14:21:06-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,shopping_list_open,,,2018-10-01 14:24:06-04:00
847,2018-10-01 11:18:25-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,shopping_list_open,,,2018-10-01 11:21:25-04:00
848,2018-10-01 10:36:46-04:00,09cf7d157aa098587a875acc07a5fda0f663fd9e1f7440bc6ea737de13c50e94,shopping_list_open,,,2018-10-01 10:41:46-04:00
849,2018-10-01 08:03:48-04:00,0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,flyer_open,2009325,2282,2018-10-01 08:08:48-04:00
850,2018-10-01 08:16:04-04:00,0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,flyer_open,2026010,2284,2018-10-01 08:18:04-04:00
851,2018-10-01 11:32:29-04:00,0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,flyer_open,2020004,245,2018-10-01 11:33:29-04:00
852,2018-10-01 21:13:31-04:00,0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,flyer_open,2016439,2609,2018-10-01 21:21:31-04:00
853,2018-10-01 10:46:14-04:00,0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,flyer_open,2015910,2621,2018-10-01 10:49:14-04:00
854,2018-10-01 21:18:46-04:00,0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,list_flyers,,,2018-10-01 21:21:46-04:00
855,2018-10-01 11:49:22-04:00,0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,shopping_list_open,,,2018-10-01 11:55:22-04:00
856,2018-10-01 09:35:45-04:00,0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,shopping_list_open,,,2018-10-01 09:41:45-04:00
857,2018-10-01 09:32:45-04:00,0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,shopping_list_open,,,2018-10-01 09:34:45-04:00
858,2018-10-01 11:10:15-04:00,0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,shopping_list_open,,,2018-10-01 11:15:15-04:00
859,2018-10-01 06:22:26-04:00,0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,shopping_list_open,,,2018-10-01 06:27:26-04:00
860,2018-10-01 13:12:36-04:00,0a2768ebde5211ff3f171194cb0b5a3f52370450861b673382066789226a330d,shopping_list_open,,,2018-10-01 13:13:36-04:00
861,2018-10-01 06:23:05-04:00,0a466b7cbb84a6887671e649ebf99679567b80332e44882a0779b4e80454a52f,flyer_open,1949399,2163,2018-10-01 06:26:05-04:00
862,2018-10-01 18:02:19-04:00,0a466b7cbb84a6887671e649ebf99679567b80332e44882a0779b4e80454a52f,flyer_open,1989628,241,2018-10-01 18:05:19-04:00
863,2018-10-01 18:22:30-04:00,0a466b7cbb84a6887671e649ebf99679567b80332e44882a0779b4e80454a52f,flyer_open,2012021,2492,2018-10-01 18:30:30-04:00
864,2018-10-01 16:29:22-04:00,0a466b7cbb84a6887671e649ebf99679567b80332e44882a0779b4e80454a52f,flyer_open,2026399,2549,2018-10-01 16:35:22-04:00
865,2018-10-01 11:45:45-04:00,0a466b7cbb84a6887671e649ebf99679567b80332e44882a0779b4e80454a52f,flyer_open,2002298,2615,2018-10-01 11:49:45-04:00
866,2018-10-01 18:01:44-04:00,0a466b7cbb84a6887671e649ebf99679567b80332e44882a0779b4e80454a52f,flyer_open,2000623,4605,2018-10-01 18:10:44-04:00
867,2018-10-01 11:33:24-04:00,0a466b7cbb84a6887671e649ebf99679567b80332e44882a0779b4e80454a52f,shopping_list_open,,,2018-10-01 11:42:24-04:00
868,2018-10-01 11:05:53-04:00,0a466b7cbb84a6887671e649ebf99679567b80332e44882a0779b4e80454a52f,shopping_list_open,,,2018-10-01 11:10:53-04:00
869,2018-10-01 12:36:16-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,1996854,1004,2018-10-01 12:39:16-04:00
870,2018-10-01 06:51:51-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,2015923,1344,2018-10-01 06:57:51-04:00
871,2018-10-01 16:29:42-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,1968264,1391,2018-10-01 16:37:42-04:00
872,2018-10-01 11:34:00-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,item_open,2025868,1391,2018-10-01 11:38:00-04:00
873,2018-10-01 12:06:54-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,1965614,1529,2018-10-01 12:14:54-04:00
874,2018-10-01 11:34:34-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,1980565,2036,2018-10-01 11:36:34-04:00
875,2018-10-01 15:35:12-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,2014040,2065,2018-10-01 15:42:12-04:00
876,2018-10-01 15:11:34-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,1949399,2163,2018-10-01 15:20:34-04:00
877,2018-10-01 06:34:21-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,2002494,223,2018-10-01 06:41:21-04:00
878,2018-10-01 15:34:51-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,1960232,2230,2018-10-01 15:37:51-04:00
879,2018-10-01 23:55:01-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,1985380,2266,2018-10-02 00:00:01-04:00
880,2018-10-01 11:40:01-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,item_open,2026010,2284,2018-10-01 11:43:01-04:00
881,2018-10-01 11:39:46-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,1985529,234,2018-10-01 11:41:46-04:00
882,2018-10-01 20:36:06-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,2000563,246,2018-10-01 20:40:06-04:00
883,2018-10-01 06:35:50-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,flyer_open,2000565,246,2018-10-01 06:41:50-04:00
884,2018-10-01 23:46:00-04:00,0a7871a4a8d97fa12fb5cc051ee49c13ba204e5c06c375036c67f044038406dc,item_open,2019160,246,2018-10-01 23:49:00-04:00
